Date,Tweets,clean,neg,neu,pos,compound,
15-Apr-19,"#TataMotors is Up by 7.5% ! In Investment ur stock may nt perform on next Day it may not Perform on next month or next yr ! Bcoz At that Time The company is making their fundamentals strong, Once Market believe That it is Perfect now Then It can fly high from the speed of rocket",tatamotors investment ur stock may nt perform next day may perform next month next yr bcoz time company make fundamental strong market believe perfect fly high speed rocket,0,0.788,0.212,0.7906,
15-Apr-19,"#ExideInd .... 

Wait for Breakout","exideind 

wait breakout",0,1,0,0,
15-Apr-19,#BHARATFORGE- positive till holds latest swing low,bharatforge positive till hold late swing low,0.196,0.467,0.336,0.3612,
15-Apr-19,#Heromotoco option up 60%,heromotoco option,0,1,0,0,
15-Apr-19,"TOP GAINERS
#TATAMOTORS","top gainers
#tatamotors",0,0.526,0.474,0.2023,
15-Apr-19,And #TataMotors finally reaches its destination of 232 level. Suggested buy at 203. 30 points in 10 days. ,tatamotors finally reach destination level suggest buy point day,0,0.879,0.121,0.0258,
15-Apr-19,"#MotherSumi
Trend is range bound 120-30 to 170-80 
Above 180 can touch 250-60
Downside long term SL is 120 MCB","mothersumi
trend range bound 
above touch long term sl mcb",0,1,0,0,
15-Apr-19,"#NIFTYAUTO INDEX DAILY CMP 8904 
Breakout above 8880 
Breakout coming after huge consolidation that's a good sign
My target is 9580 🚩","niftyauto index daily cmp 
breakout 
breakout come huge consolidation that's good sign
my target",0,0.698,0.302,0.6369,
15-Apr-19,#EXIDEIND - 226 from 219,exideind,0,1,0,0,0.20168
16-Apr-19,"#NiftyAuto #timecycle#msci 
Time correction complete in Nse Auto index and MSCI world auto index. Trend has strong correlation","niftyauto timecycle#msci 
time correction complete nse auto index msci world auto index trend strong correlation",0,0.809,0.191,0.5106,
16-Apr-19,ASHOKLEYLAND 100 CE CAN BE JACKPOT CAN HIT 3/4/5/6/7/8/9/10+,ashokleyland ce jackpot hit,0,1,0,0,
16-Apr-19,#Tatamotors: Expecting 280 in near term ,tatamotors expect near term,0,1,0,0,
16-Apr-19,"Good till 100-107 sl 94
#AshokLeyland",good till sl,0,0.408,0.592,0.4404,
16-Apr-19,"Following the #TigorEV and #TiagoEV, #TataMotors will introduce a pure electric variant of the #Altroz and even the production version of the #H2X concept. While the #AltrozEV was already confirmed, the H2X EV has come into the picture only now.",follow tigorev tiagoev tatamotors introduce pure electric variant altroz even production version concept altrozev already confirm ev come picture,0,1,0,0,
16-Apr-19,#TVSMOTOR: TVS Motor Company Limited current price of ?516.9 is now higher than the target price of ?513.1,tvsmotor tv motor company limit current price higher target price,0,1,0,0,
16-Apr-19,"#BAJAJAUTO SPOT CMP 3053
at Breakout area above 3050 
we can see 3120/3230","bajajauto spot cmp breakout area 
we see",0,1,0,0,
16-Apr-19,"#tatamotors has started rallying from the lowest price of 9 years.
Expecting bullish rally for coming 3-5 years!  300 ==> 600 ==> ..
#investing","tatamotors start rally low price years.
expecting bullish rally come year 
#investing",0.16,0.84,0,-0.2732,
16-Apr-19,#HEROMOTOCO - Bearish Gartley Hero Moto Corp,heromotoco bearish gartley hero moto corp,0,0.581,0.419,0.5574,0.137244444
16-Apr-19,#Mothersumi - Changing the gears - Keep on radar.,mothersumi change gear keep radar,0,1,0,0,
17-Apr-19,"The interesting bit is that #TataMotors mgmt took 9 months to even develop a basic understanding of why their sales were plunging in China. When the decline 3-4 months old, they assumed it was due to import duty cuts in China leading to sales deferrals... not a mgmt to bet on!",interesting bit tatamotors mgmt take month even develop basic understanding sale plunge china decline month old assume due import duty cut china lead sale deferral mgmt bet,0.07,0.839,0.091,0.1531,
17-Apr-19,#ApolloTyre looks bearish below 215 for 208/204  View negated above 221.5,apollotyre look bearish view negate,0,1,0,0,
17-Apr-19,"#TVSMOTOR

Fresh BO on daily chart 511 level 
Short trend trend bullish 
Long term non Trending
Trade Small ","tvsmotor

fresh bo daily chart level 
short trend trend bullish 
long term non trending
trade small",0,0.867,0.133,0.3182,
17-Apr-19,"#POSITIONAL BUY #TATAMOTORS

Call was given on 10th April
Entyry=214
1st lot profit booked@ 226.5 | 25000 profit
2nd profit running@ 235 | 42000 profit
1 lot traders are holding for TGT= 250","positional buy tatamotors

call give lot profit book profit run lot trader hold tgt",0,0.674,0.326,0.7003,
17-Apr-19,#HEROMOTOCO - Wedge bullish breakout expect strong upmove,heromotoco wedge bullish breakout expect strong upmove,0,0.645,0.355,0.5106,
17-Apr-19,"We have been doing pretty well in stocks. Now, it might be another Wave C or 3 Opportunity in #BHARATFORGE.
#Elliotwave","pretty well stock might another wave opportunity bharatforge.
#elliotwave",0,0.426,0.574,0.7964,
17-Apr-19,"#tatamotors for investment purpose only.
accumulating through SIP on every dip.
Stop loss below 200 levels.","tatamotors investment purpose only.
accumulating sip every dip.
stop loss level",0.333,0.667,0,-0.5423,
17-Apr-19,#Elbit - #BharatForge to supply #Athos2052 #155mm #howitzers to #Indian #Army,elbit bharatforge supply howitzer indian army,0,1,0,0,
17-Apr-19,Electric Trucks Market 2018: Top Key Players! Featuring #AshokLeyland ,electric truck market top key player feature ashokleyland,0,0.795,0.205,0.2023,
17-Apr-19,"#Pvtbanks propel #Sensex, #Nifty to life-time highs; #Infy, #TataMotors fall",pvtbanks propel sensex nifty life-time high infy tatamotors fall,0,0.748,0.252,0.4019,0.25405
18-Apr-19,#TATAMOTORS: The forecast EPS for Tata Motors Limited has increased to ?1.95 from ?1.8 in the last week.,tatamotors forecast eps tata motor limit increase last week,0,0.777,0.223,0.3182,
18-Apr-19,#TVSMOTOR - Double bottom TVS motors,tvsmotor double bottom tv motor,0,1,0,0,
18-Apr-19,"TOP GAINERS
#TATAMOTORS","top gainers
#tatamotors",0,0.526,0.474,0.2023,
18-Apr-19,"Mahindra, Ford to co-develop mid-sized SUV for India, emerging markets",mahindra ford co-develop mid-sized suv india emerge market,0,1,0,0,
18-Apr-19,"BUY Hindustan Copper Ltd, #Vedanta #Hindalco. #China recover will also boost sales for likes of #TataMotors, #tatasteel , #JSPL etc. Even likes of Motherson Sumi Systems.",buy hindustan copper ltd vedanta hindalco china recover also boost sale like tatamotors tatasteel jspl etc even like motherson sumi system,0,0.7,0.3,0.7717,
18-Apr-19,"#ashokleyland harmonic pattern completed and gave a good reversal confirmation. Expected target 92, 89.40",ashokleyland harmonic pattern complete give good reversal confirmation expect target,0,0.584,0.416,0.6908,
18-Apr-19,"#MahindraAndMahindra  In Agreement With Ford With 
@Ford
 India For New Sports Utility Vehicle","mahindraandmahindra agreement ford 
@ford
 india new sport utility vehicle",0,0.714,0.286,0.4939,
18-Apr-19,invest in #TVSMOTOR for 559 in 1 month approx.,invest tvsmotor month approx,0,1,0,0,
18-Apr-19,List of F&O Stocks which are having the Good Momentum and are trending towards North #BajajAuto  #Maruti #TataMotors,list f&o stock good momentum trend towards north bajajauto maruti tatamotors,0,0.775,0.225,0.4404,
18-Apr-19,"#TataMotors 238, +3.3% continues to ride the recovery story!",tatamotors continue ride recovery story,0,1,0,0,0.29173
19-Apr-19,#AshokLeyland - Out of the downward channel,ashokleyland downward channel,0,1,0,0,
19-Apr-19,"No immediate resistance
Weekly candle crossed 50ma
#Tatamotors","immediate resistance
weekly candle cross",0,1,0,0,
19-Apr-19,"The best feeling in the world is watching things finally fall into place after watching them fall apart for so long.

#STOCKMARKET #BSE #NSE

#MARUTI #NIFTY #TATAMOTORS
All set to fall","best feeling world watch thing finally fall place watch fall apart long.

#stockmarket bse nse

#maruti nifty tatamotors
all set fall",0,0.682,0.318,0.8126,
19-Apr-19,3QFY19 Auto Previews: Margins are expected to stabilize sequentially,auto preview margin expect stabilize sequentially,0,1,0,0,
19-Apr-19,Bajaj Qute Quadricycle Launched in Maharashtra at ₹2.48 lakh,bajaj qute quadricycle launch maharashtra lakh,0,1,0,0,
19-Apr-19,"#TataMotors - Although IMO even a rebound in China auto sales won't help #JLR (since its issues aren't just market related), this recent rally on hopes of Chinese stimulus is total fugazi… Who in the world think the Chinese will subsidize luxury cars?😂😂😂#Nifty 
@Auto","tatamotors although imo even rebound china auto sale help jlr since issue market related recent rally hop chinese stimulus total fugazi… world think chinese subsidize luxury cars?😂😂😂#nifty 
@auto",0,0.909,0.091,0.4019,
19-Apr-19,#Heromotoco looks interestingly poised in the indecision zone ahead of earnings on 26Apr. April #Nifty #Auto rally has put it back in the uptrend but sitting right at cloud resistance and easily rollover on disappointment. I think #Maruti earnings the day before will set the tone,heromotoco look interestingly poise indecision zone ahead earnings april nifty auto rally put back uptrend sit right cloud resistance easily rollover disappointment think maruti earnings day set tone,0.142,0.641,0.217,0.4019,
19-Apr-19,#NiftyAuto to #Nifty ratio ready to rollover yet again as 30% of the Nifty Auto index reports earnings on Thursday(#Maruti)/Friday(#HeroMotoco) next week,niftyauto nifty ratio ready rollover yet nifty auto index report earnings thursday(#maruti)/friday(#heromotoco next week,0,0.582,0.418,0.7845,
19-Apr-19,"#TataMotors closed above 200 MA after 15 months. Stock also showing strength. Can accumulate for long term, for investment purpose.",tatamotors close month stock also show strength accumulate long term investment purpose,0,0.775,0.225,0.4939,
19-Apr-19,"#AutoSector slowdown, tech changes a double whammy for auto component firms",autosector slowdown tech change double whammy auto component firm,0,1,0,0,0.28948
20-Apr-19,#Mothersumi stock analysis: Mothersumi stock closed at 157.15. Stock possible small uptrend…,mothersumi stock analysis mothersumi stock close stock possible small uptrend…,0,1,0,0,
20-Apr-19,#tvsmotor above 521 go for 529-532-539 sl 512,tvsmotor go sl,0,1,0,0,
20-Apr-19,#Nifty chart suggests a big week ahead. A good trade plan with good size gonna fetch a big money next week !,nifty chart suggest big week ahead good trade plan good size gonna fetch big money next week,0,0.622,0.378,0.8176,
20-Apr-19,"""Indian capital markets beat global peers with over 15% return in FY19""",indian capital market beat global peer return,0,1,0,0,
20-Apr-19,"#Nifty #weekly chart 3 consecutive negative candles in last 3 weeks at a resistance level. Doji, hanging man & finally a shooting star. Next couple of week,s price action will be interesting.","nifty weekly chart consecutive negative candle last week resistance level doji hang man finally shoot star next couple week,s price action interest",0.205,0.604,0.191,-0.1027,
20-Apr-19,"#Nifty at 11,730 level and if the market continues to weaken further",nifty level market continue weaken,0.329,0.353,0.318,-0.0258,
20-Apr-19,"Infy Life time high 773 Spot

Gann static range 729-841

Price Pattern (Double Insider bar) Near Lower Gann Range 
Mother Bar range 731.35- 712.6

Conclusion: if Infy close above 731.35 it means it is positive and will touch at Higher Gann Static Number Range 841 
#Nifty","infy life time high spot

gann static range pattern double insider bar near low gann range 
mother bar range infy close mean positive touch high gann static number range 
#nifty",0.062,0.794,0.144,0.4215,
20-Apr-19,"1) Seeing lots of posts regarding success stories of Infosys, Wipro, Eicher Motors, BAJAJ finance circulating these days. So, I think this is a must read post for everyone today. Does Long Term Really Pay You Off? #Nifty",see lot post regard success story infosys wipro eicher motor bajaj finance circulate day think must read post everyone today long term really pay nifty,0.056,0.724,0.22,0.7171,
20-Apr-19,"#Nifty continues winning run, valuations race ahead of pre-Lehman highs

The 50-stock index is trading at 29.3 times earnings, beating 2008 P/E multiple of 28.3x","nifty continue win run valuation race ahead pre-lehman highs

the index trading time earnings beat p/e multiple",0,0.698,0.302,0.7579,0.287288889
20-Apr-19,"#nifty #banknifty made a new high last week. But daily candlestick patter not looking good. On Thursday reversal from highs was sharp.
Sup 11550-11450 29600-29100
Res 11850-12k 30500
I see lot of mid & small caps giving some sort of bounce. Thats the space to look for some trades","nifty banknifty make new high last week daily candlestick patter look good thursday reversal high sharp.
sup see lot mid small cap give sort bounce thats space look trade",0,0.828,0.172,0.6808,
21-Apr-19,#AMARAJABAT - AMARAJA - GOING FOR RECHARGE,amarajabat amaraja go recharge,0,1,0,0,
21-Apr-19,#BAJAJAUTO entering the Supply zone in weekly chart !! Is it time to be cautious?? last two bullish candles not supported with great volume as seen. Views Invited on the same…,bajajauto enter supply zone weekly chart time cautious last two bullish candle support great volume see view invite same…,0.056,0.605,0.339,0.7906,
21-Apr-19,#MOTHERSUMI - 2019-04-22 Buy around 157,mothersumi buy around,0,1,0,0,
21-Apr-19,"Buy #tatamotors for target 260.
Long term target 315 intact.
Just #buy and forget.....
Closed@236 levels on 18april.","buy tatamotors target term target intact.
just buy level",0,0.816,0.184,0.2023,
21-Apr-19,APOLLO TYRES - Bearish Gartley - 4H TF ,apollo tyre bearish gartley tf,0,1,0,0,
21-Apr-19,#AMARAJABATTERY CASH :  SELL ON RISE @ 698-702 (CMP 693),amarajabattery cash sell rise cmp,0,1,0,0,
21-Apr-19,HEROMOTORS - Bearish Bat - 1D TF,heromotors bearish bat tf,0,1,0,0,
21-Apr-19,"It's with regard to the #TataMotors earnings trade that I had in the last quarter, when there was a black swan and it gapped down 30%. Sharing my experience of managing #straddles in the storm",regard tatamotors earnings trade last quarter black swan gap share experience manage straddle storm,0,0.855,0.145,0.296,
21-Apr-19,Market Signals for the US stock market S and P 500 Index and Indian Stock Market #Nifty,market signal stock market index indian stock market nifty,0,0.748,0.252,0.4019,
21-Apr-19,"#NIFTY Trading at important Level if tomorrow Nifty Candle close in Red we can see some downside toward 11,600 level. if Nifty Break 11,600 level we can see downside. (Consolidation Zone- 11,600-11,750)",nifty trading important level tomorrow nifty candle close red see downside toward level nifty break level see downside consolidation zone,0.143,0.502,0.355,0.7096,0.24004
